SR,D49942,Amazon.com,18-0781,05/11/2018,Miscellaneous,"$78.63 ","1x iPad Charger, 1x Otterbox Defender Case for Samsung Galaxy S7, 1x Otterbox Utility Series Latch II for 10"" Tablets",
SR,D49943,Amazon.com,Eugene,5/14/2018,Miscellaneous,"$48.90 ","1x Plugable USB 3.0 to HDMI Adapter for Brian Keys",
GR,D49944,PlanGrid.com,17-0497,5/14/2018,Software,"$39.00 ","Nail Gun License for Chase Brown",
GR,D49945,Amazon.com,Corp,5/15/2018,Miscellaneous,"$389.97 ","3 Asus 24"" Monitors - John Kenny",
GR,D49946,PlanGrid.com,17-0341,5/15/2018,Software,"$59.00 ","Upgraded Andrea Aragon to Dozer",
SR,D49947,Amazon.com,17-0712,5/15/2018,Miscellaneous,"$57.90 ","2x Plantronics Explorer 50 Bluetooth Headset",
SH,D49948,Amazon.com,17-0712,5/16/2018,Miscellaneous,"$243.84 ","ASUS Display and surge protector for Jeremiah at job site",
SR,D49949,Amazon.com,Corporate,5/17/2018,Miscellaneous,"$67.50 ","5x Duck Brand Bubble Wrap 12in x 150ft",
SR,D49950,Amazon.com,18-0828,5/17/2018,Miscellaneous,"$80.63 ","1x Logitech MX Master 2S Wireless Mouse",
SR,D49951,Amazon.com,Corporate,5/18/2018,Miscellaneous,"$68.79 ","3x Plugable USB Bluetooth 4.0 Dongle, 3x Rosewill Dual Band USB Wi-Fi Dongle",
SR,D49952,Amazon.com,Corporate,5/18/2018,Miscellaneous,"$61.39 ","1x Screen Cleaner Kit 16oz, x1 Endust for Electronics Cleaning Wipes, x1 Compressed Air Cans 10oz 8 Pack",
GR,D49953,Amazon.com,Sumner,5/21/2018,Miscellaneous,"$23.98 ","Case for Galaxy S9 - Joshua Evermast",
GR,D49954,Amazon.com,Sumner,5/21/2018,Miscellaneous,"$17.48 ","Case for Galaxy Note 8 - Rick Brown",
SR,D49955,Amazon.com,18-0794,5/22/2018,Miscellaneous,"$19.07 ","1x Samsung Galaxy S7 Otterbox Defender Case",
TS,D49956,SHI,"RENO - SAIF reimbursement",5/22/2018,"Computer (Laptop, Desktop or Tablet)","$2,265.55 ","Surface Pro, type cover, pen, dock, case and warranty for Justin Trayford",
TS,D49957,Amazon.com,Corp,5/22/2018,Miscellaneous,"$35.98 ","Coffee for IT office",
SR,D49958,Amazon.com,18-0794,5/22/2018,Miscellaneous,"$386.38 ","2x Lenovo ThinkPad Ultra Dock",
MM,D49959,Amazon.com,17-0451,5/23/2018,Network,"$162.80 ","Netgear 16port switch and CAT6 cabling",
GR,D49960,Amazon.com,17-0306,5/23/2018,Miscellaneous,"$139.89 ","Dock for W541 - Approved by Casey Coates. Ordered put in by Pam McAdams for Stefan Corr",
SR,D49961,Amazon.com,Corporate,5/23/2018,Miscellaneous,"$16.99 ","1x Pwr+ 70W AC Adapter for Panasonic ToughPad FZ-G1",
TS,D49962,SHI,18-0794,5/23/2018,"Computer (Laptop, Desktop or Tablet)","$1,464.13 ","T580 laptop with warranty for John Rask",
GR,D49963,Amazon.com,17-0451,5/25/2018,Miscellaneous,"$159.90 ","Zagg keyboard case for iPad (2)",
SR,D49964,Amazon.com,18-0794,5/25/2018,Miscellaneous,"$19.07 ","Otterbox Defender Case for Samsung Galaxy S7",
GR,D49965,Amazon.com,Corporate,5/25/2018,Miscellaneous,"$69.94 ","P50 Laptop Charger",
MM,D49966,Amazon.com,17-0341,5/29/2018,Network,"$744.84 ","Synology NAS, Ram upgrade, (2) Intel enterprise SSD",
SH,D49967,Amazon.com,"Upstream PRN 5/6",5/30/2018,Miscellaneous,"$83.94 ","Mic and cable for conf room",
SR,D49968,Amazon.com,Eugene,5/30/2018,Miscellaneous,"$401.36 ","5x Dual Port iPhone Charger w/ Travel Adapter & 6ft Lighting to USB Cable 2 Pack, 2x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack, 5x AmazonBasics Dual Port USB Car Charger, 2x AmazonBasics High-Speed HDMI Cable, 6ft 3 Pack, 2x AmazonBasics High-Speed HDMI Cable, 10ft 3 Pack, 2x AmazonBasics High-Speed HDMI Cable, 3ft 3 Pack, 1x Digitallinx DL-AR Liberty Universal HDMI Adapter Ring, 10x Mediabridge CAT6 Ethernet Cable 10ft, 1x AmazonBasics Mini DisplayPort to HDMI Cable, 15ft",
SR,D49969,Amazon.com,Eugene,5/30/2018,Miscellaneous,"$68.58 ","2x Otterbox Utility Series Latch II Case with Accessory Bag",
SR,D49970,Amazon.com,17-0306,5/30/2018,Miscellaneous,"$26.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49971,Amazon.com,17-0027,5/30/2018,Miscellaneous,"$26.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49972,Amazon.com,17-0451,5/30/2018,Miscellaneous,"$53.98 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49973,Amazon.com,Corporate-IT,5/30/2018,Miscellaneous,"$12.99 ","1x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack",
SR,D49974,PlanGrid.com,17-0544,5/31/2018,Miscellaneous,"$59.00 ","1x PlanGrid Dozer license for Jeremiah Easter",
GR,D49975,Amazon.com,"17-0712 NW 14th and Glisan project",06/01/2018,Miscellaneous,"$54.95 ","Pluggable display adapter",
SR,D49976,PlanGrid.com,17-0497,06/04/2018,Miscellaneous,"$39.00 ","1x PlanGrid Nailgun license for Juan Carranza",
MM,D49977,Bridgetech,"CORP / SEA / EUG",06/04/2018,"Cloud Services","$6,573.23 ","Big leaf WAN optimization service for Wilsonville, EUG, and SEA.  O365 licensing for May",
MM,D49978,Bridgetech,Corp,06/04/2018,"Cloud Services","$760.00 ","Azure charges for hosted ADFS",
SR,D49979,Amazon.com,Eugene-Doors,06/04/2018,Miscellaneous,"$235.98 ","1x Brother MFC-J6930dw Printer, 1xMediabridge CAT6 Ethernet Cable 15ft for Lakeview Office",
SR,D49980,Amazon.com,17-0598,06/04/2018,Miscellaneous,"$24.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49981,Amazon.com,Corporate-IT,06/04/2018,Miscellaneous,"$25.98 ","2x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack",
SR,D49982,Amazon.com,17-0455,06/04/2018,Miscellaneous,"$39.00 ","1x PlanGrid Nailgun license for Daniel Tracy",
GR,D49983,Amazon.com,Corp,06/05/2018,Miscellaneous,"$49.99 ","External Hard drive for Angela Roach",
SR,D49984,Amazon.com,17-0451,06/05/2018,Miscellaneous,"$40.00 ","2x Otterbox Defender Case for Samsung Galaxy S7",
GR,D49985,Amazon.com,18-800,06/07/2018,Miscellaneous,"$27.99 ","iPad mini otterbox case - Ryan Hulstine","Going to be returned"
SR,D49986,SHI,Corporate-IT,06/08/2018,"Computer (Laptop, Desktop or Tablet)","$2,671.65 ","1x Lenovo ThinkPad T480s, 2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad Gobi 5000 Wireless Cellular Modem, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D49987,Amazon.com,18-0866,06/11/2018,Miscellaneous,"$405.36 ","2x Asus 27in Monitors, Dual Monitor Stand, Logitech Keyboard and Mouse",
SR,D49988,SHI,Sumner-ACT,06/08/2018,"Computer (Laptop, Desktop or Tablet)","$2,266.90 ","1x Lenovo ThinkPad P51, 1x Lenovo ThinkPad Workstation Dock, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D49989,Amazon.com,Sumner-BIM,06/11/2018,Miscellaneous,"$38.95 ","1x Razer Kraken USB Over Ear PC and Music Headset",
DG,D49990,Bridgetech,"Corp / 17-0341",06/01/2018,"Network  ","$1,603.41 ","Firewall + Wireless access point",
GR,D49991,Amazon.com,18-0877,06/11/2018,Miscellaneous,"$13.99 ","iPad 5th/6th Generation Case 9.7 2018 Case - Alex Rask",
TS,D49992,SHi,"Reno TI Expansion",06/11/2018,server,"$2,671.61 ","Synology server",
GR,D49993,Amazon.com,18-0827,06/12/2018,Miscellaneous,"$72.24 ","Otterbox case and latch for iPad - Carrie Dixon",
SH,D49994,Amazon.com,"Reno TI Expansion",06/08/2018,Miscellaneous,"$869.87 ",,
SH,D49995,Amazon.com,"Reno TI Expansion",06/11/2018,Miscellaneous,"$83.90 ","Vertical rack mount and fiber patch cables",
GR,D49996,Amazon,17-0627,06/12/2018,Miscellaneous,"$26.25 ","Otterbox latch for iPad - Bill Alagoz",
GR,D49997,Amazon,18-0877,06/12/2018,Miscellaneous,"$26.25 ","Otterbox latch for iPad - Alex Rask",
SH,D49998,Amazon.com,"Reno TI Expansion",06/12/2018,Miscellaneous,"$126.54 ","5"" patch cables",
JM,D49999,SHI,"Reno TI Expansion",6/14/2018,Network,"$8,434.96 ","Cisco Catalyst 3650 hardware, license and support.",
GR,D50000,Amazon.com,17-0348,06/12/2018,Miscellaneous,"$19.99 ","S6 Otterbox Case - James Bone",
TS,D50001,Amazon.com,Corp-IT,6/13/2018,Miscellaneous,"$33.97 ","Coffee for IT office",
SR,D50002,Amazon.com,Eugene,6/14/2018,Miscellaneous,"$19.75 ","1x Kingwin USB 3.0 Card Reader Hub + 3 USB Ports",
SR,D50003,Amazon.com,Corporate-IT,6/14/2018,Miscellaneous,"$296.16 ","2x Lenovo 170W Slim Tip AC Adapter, x1 VELCRO Brand - 2"" x 15' - Black, 3x Otterbox Utility Series Latch II for 10"" Tablet, 5x 12w iPad Charger w/ 2 Pack 3ft Lighting Cable",
SR,D50004,Amazon.com,Corporate-Prefab,6/14/2018,"Miscellaneous ","$298.00 ","1x Brother MFC-J6930dw Printer",
SR,D50005,Amazon.com,18-0766,6/15/2018,Miscellaneous,"$373.97 ","1x AmazonBasics Laptop Backpack, 2x ASUS VE278H 27"" LCD Monitors",
SR,D50006,Amazon.com,18-0828,6/15/2018,Miscellaneous,"$373.97 ","1x AmazonBasics Laptop Backpack, 2x ASUS VE278H 27"" LCD Monitors",
SR,D50007,Amazon.com,18-0766,6/15/2018,Miscellaneous,"$343.98 ","2x ASUS VE278H 27"" LCD Monitors",
SR,D50008,Amazon.com,Corporate,6/15/2018,Miscellaneous,"$52.80 ","2x Otterbox Defender Case for Samsung Galaxy S7 Edge",
SR,D50009,Amazon.com,Reno,6/15/2018,Miscellaneous,"$15.99 ","1x iPad Charger w/ 2 Pack 3ft Lightning Cable",
,D50010,Amazon.com,18-0828,6/18/2018,Miscellaneous,"$50.39 ","1x Otterbox Defender Case for Apple iPad 9.7""",
TS,D50011,Amazon.com,PDX,6/18/2018,Miscellaneous,"$99.49 ","filter supplies for IDFs",
GR,D50012,Amazon.com,"Eastside Prep 17-0698",6/19/2018,Miscellaneous,"$70.75 ","Utility Latch and Otterbox case for iPad",
GR,D50013,Amazon.com,"Building Cure 17-0545",6/19/2018,Miscellaneous,"$70.75 ","Utility Latch and Otterbox case for iPad",
MM,D50014,Amazon.com,Spokane,6/19/2018,"Monitors, Projector & LCD","$108.68 ","DR.J mini projector for Gary Conner",
SR,D50015,Amazon.com,18-0828,6/19/2018,Miscellaneous,"$21.95 ","1x Otterbox Defender Case for Samsung Galaxy S7",
SR,D50016,Amazon.com,Corporate-IT,6/20/2018,Miscellaneous,"$135.55 ","1x Kingston Data Traveler DT100 16GB USB 3.0 Flash Drive 5-Pack, 5x Logitech MK270 Wireless Keyboard and Mouse Combo",
GR,D50017,Amazon.com,17-0455,6/21/2018,Miscellaneous,"$19.99 ","S7 Otterbox Case for Jesse Giessey",
"GR ",D50018,Amazon.com,17-0027,6/21/2018,Miscellaneous,"$343.98 ","2 Monitors for new Intern - Requested by Bernie Bishoff",
SH,D50019,"Copiers NW","Sumner Office",6/21/2018,Hardware,"$8,590.27 ","Replacement of Ricoh 3500 copier",
GR,D50020,Amazon.com,Corp,6/22/2018,Miscellaneous,"$34.80 ","2 Cases for Galaxy S7 Edge - Dion Cowles",
MM,D50021,Amazon,Spokane,6/21/2018,"Monitors, Projector & LCD","$108.68 ","Portable projector for Gary Conner",
TS,D50022,"Hard drive direct",Corp,6/25/2018,Miscellaneous,"$199.90 ","New hard drive for WPISAN01 (veeam repository)-RMA'd",
TS,D50023,Amazon.com,Reno,6/21/2018,server,"$99.99 ","4gb Ram stick for Reno-Srv-2",
GR,D50024,Amazon.com,18-0781,6/25/2018,Miscellaneous,"$149.00 ","Apple TV - 32GB (4th Generation)",
DG,D50025,Amazon.com,Reno,6/26/2018,Network,"$174.46 ","Reno network accessories",
GR,D50026,Amazon.com,17-0027,6/27/2018,Miscellaneous,"$19.98 ","Wireless Mouse and Keyboard - Bernie Bishoff",
GR,D50027,Amazon.com,17-0353,6/27/2018,Miscellaneous,"$18.78 ","Case for Mike Jones - Requested by Tamara Gerds and Chuck Higgins",
SR,D50028,Amazon.com,17-0600,6/27/2018,Miscellaneous,"$93.95 ","5x Otterbox Defender Case for Samsung Galaxy S7",
SR,D50029,Amazon.com,17-0497,6/27/2018,Miscellaneous,"$343.98 ","2x ASUS VE278H 27"" LCD Monitors",
GR,D50030,Amazon.com,Corp,6/28/2018,Miscellaneous,"$225.48 ","Plantronics headset and lifter for Heather",
GR,D50031,Amazon.com,"14th and Glisan",6/28/2018,"Monitors, Projector & LCD","$403.98 ","55"" TCL TV and Mounting Bracket - Dick Dixon",
TS,D50032,Amazon.com,Corp,07/02/2018,Miscellaneous,"$33.97 ","Coffee for IT office",
GR,D50033,Amazon.com,Corp,07/02/2018,Miscellaneous,"$58.41 ","3x Wall Charger, 3x Lightning Cable",
SH,D50034,Amazon.com,"17-0501 The Collective",07/03/2018,Miscellaneous,"$2,292.07 ","Misc hardware for job site",
GR,D50035,Amazon.com,"17-0622 14th and Glisan",07/03/2018,Miscellaneous,"$72.09 ","Ipad Case & Latch",
SH,D50036,Strucsoft,Corp,07/05/2018,Software,"$895.00 ","Renewal for Strucsoft MWF",
SR,D50037,Amazon.com,Corporate-IT,07/05/2018,Miscellaneous,"$233.97 ","3x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD",
SR,D50038,Amazon.com,Eugene,07/05/2018,Miscellaneous,"$119.96 ","2x Lenovo 170W Slim Tip AC Adapter",
SR,D50039,Amazon.com,Corporate-IT,07/06/2018,Miscellaneous,"$76.99 ","1x Logitech MX Master 2S Wireless Mouse",
SR,D50040,Amazon.com,Seattle,07/06/2018,Miscellaneous,"$59.98 ","1x Lenovo 170W Slim Tip AC Adapter",
SH,D50041,Amazon.com,"Reno office",07/10/2018,Miscellaneous,"$250.09 ","PDU and UPS network interface card",
GR,D50042,Amazon.com,Corp,07/11/2018,Miscellaneous,"$59.98 ","Laptop charger for W540",
SR,D50043,Amazon.com,Corporate-IT,07/12/2018,Miscellaneous,"$59.98 ","1x Lenovo 170W Slim Tip AC Adapter",
GR,D50044,Amazon.com,17-0545,7/13/2018,Miscellaneous,"$266.67 ","W540 Docking Station and Charger",
GR,D50045,Udemy,Corp,06/04/2018,Education,"$10.99 ","Course for Certification",
GR,D50046,Amazon.com,Portland,7/16/2018,Miscellaneous,"$8.99 ","Galaxy S7 case - Paul Yannello",
SR,D50047,Amazon.com,Corporate-IT,7/16/2018,Miscellaneous,"$183.75 ","2x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD, 1x 10oz Compressed Air Cans 8 Pack",
SR,D50048,SHI,"Eugene-Brian Keys",7/17/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50049,Amazon.com,Corp,7/17/2018,Printer,"$169.99 ","Brother HL-L6200 for Angela Roach",
SR,D50050,Amazon.com,Corporate-IT,7/17/2018,Miscellaneous,"$197.24 ","5x Otterbox Defender Case for Samsung Galaxy S7, 3x Otterbox Utility Series Latch II Case with Accessory Bag, ",
SR,D50051,Amazon.com,Eugene,7/17/2018,Miscellaneous,"$231.57 ","1x Lenovo ThinkPad Ultra Docking Station",
MM,D50052,Amazon.com,Corporate,7/18/2018,Miscellaneous,"$39.49 ","Crucial 4GB RAM kit",
SR,D50053,Amazon.com,Corporate-IT,7/19/2018,Miscellaneous,"$105.60 ","5x Otterbox Defender Case for Samsung Galaxy S8",
MM,D50054,Bridgetech,"Corp, Sumner, Eugene",07/05/2018,"Cloud Services","$6,434.74 ","Office 365 subscription and WAN optimization for Wilsonville / Sumner / Eugene",
MM,D50055,Bridgetech,Corp,07/05/2018,"Cloud Services","$511.00 ","May 19 to June 19 Azure usage",
GR,D50056,Amazon.com,"17-0265 Block 20",7/20/2018,Miscellaneous,"$19.35 ","Logitech Wireless keyboard and mouse combo - Jason Deru",
GR,D50057,Amazon.com,18-0828,7/20/2018,Miscellaneous,"$17.98 ","iPad and Android chargers - Sheree Scheer",
GR,D50058,Amazon.com,"17-0712 14th & Glisan",7/20/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Chris Warren",
GR,D50059,Amazon.com,"18-0986 TLK1 Phase 2 & Phase 3",7/20/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Steve Gibbons",
GR,D50060,Amazon.com,18-0828,7/20/2018,Miscellaneous,"$19.35 ","Logitech Wireless keyboard and mouse combo - Sheree Scheer",
GR,D50061,Amazon.com,Portland,7/20/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Meagan Anderson",
TS,D50062,Amazon.com,"18-0738, Corp, PDX",7/20/2018,miscellaneous,"$246.34 ","Keyboard combo for Ryan willson, keyboard for Cindee, Coffee and console cables for IT, keyboard combos for stock.",
GR,D50063,Amazon.com,"17-0712 14th & Glisan",7/20/2018,Miscellaneous,"$240.06 ","Lenovo T580 Docking Station + Mouse and Keyboard Combo",
GR,D50064,Amazon.com,"18-0986 TLK1 Phase 2 & Phase 3",7/20/2018,Miscellaneous,"$218.35 ","Lenovo T570 Docking Station + Mouse and Keyboard Combo",
GR,D50065,Amazon.com,Eugene,7/20/2018,Miscellaneous,"$45.99 ","iPad 9.7"" Case",
GR,D50066,Amazon.com,"17-0712 14th & Glisan",7/20/2018,"Mobile Accessories","$45.99 ","iPad 9.7"" Case",
SR,D50067,SHI,Corporate-IT,7/23/2018,"Software Subscription","$2,040.30 ","5x Bluebeam Revu x64 Standard Perpetual License, 5x Bluebeam Revu x64 Standard Maintenance, 5x Bluebeam Revu x64 Standard Enterprise Licensing Prorated Subscription",
SR,D50068,SHI,"Portland-Tyler Branson",7/23/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.45 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SH,D50069,Amazon.com,"Sumner corp 18-0758",7/23/2018,Misc,"$118.80 ","Wall mount rack for IT equipment",
SH,D50070,Amazon.com,Corporate,7/24/2018,Misc,"$11.99 ","iPhone case for Steve Lichtenberg",
SH,D50071,Allstream,"Reno Corp Office",6/15/2018,Misc,"$695.73 ","(2) Mitel 5330e desk phones for Reno expansion",
SR,D50072,Amazon.com,Corporate,7/24/2018,Miscellaneous,"$24.99 ","1x Logitech Wireless Trackball M570 Mouse",
SR,D50073,Amazon.com,Corporate-IT,7/24/2018,Miscellaneous,"$85.71 ","3x Otterbox Defender Case for Motorola Z2 Force",
SR,D50074,Amazon.com,Corporate,7/24/2018,Miscellaneous,"$208.95 ","1x Lenovo ThinkPad Workstation Dock",
SR,D50075,SHI,"Eugene-Gabriel Throne",7/24/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50076,SHI,"17-0544 SeaTac International Arrivals Facility-Seth Kajfasz",7/24/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50077,SHI,"Portland-Sam Jones",7/24/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50078,Amazon.com,Corp,7/24/2018,Miscellaneous,"$79.60 ","Surge Protectors",
GR,D50079,Amazon.com,"17-0265 Block 20",7/24/2018,Miscellaneous,"$119.95 ","Surface Pro 3 Case & USB to Display Adpater - Jason Deru",
GR,D50080,Amazon.com,"17-0712 14th & Glisan, 18-0986 TLK1 Phase 2 & Phase 3
",7/24/2018,Miscellaneous,"$59.98 ","Bag packs - Chris Warren and Steven Gibbons",
SR,D50081,Amazon.com,Corporate-IT,7/25/2018,Miscellaneous,"$11.99 ","1x amFilm Samsung Galaxy S9 Tempered Glass Screen Protector",
SR,D50082,Amazon.com,Corporate-IT,7/25/2018,Miscellaneous,"$47.95 ","1x Lenovo ThinkPad T530 15.6"" LCD Screen",
SR,D50083,Amazon.com,Reno,7/25/2018,Miscellaneous,"$18.67 ","1x Spigen Rugged Armor Samsung Galaxy S8 Case, 1x IQ Shield Samsung Galaxy S8 Screen Protector",
GR,D50084,Twillio,Corp,7/28/2018,Miscellaneous,"$1.00 ","Twillio charge for phone number for Alert System",
GR,D50085,"Apple Volume Purchase","17-0712 14th & Glisan ",7/27/2018,Licenses,"$9.99 ","Blue Beam Revu License for iPads",
GR,D50086,Amazon.com,"Vadata PDX-61, Spokane",7/27/2018,Miscellaneous,"$57.14 ","2 Otterbox Cases for Moto Z2",
GR,D50087,Amazon.com,Corp,7/27/2018,Miscellaneous,"$85.71 ","3 Otterbox Cases for Moto Z",
GR,D50088,Amazon.com,"Eugene Office",7/30/2018,Miscellaneous,"$68.52 ","Iphone lightning jack, Otterbox Case Iphone 8, Iphone headphones",
SR,D50089,SHI,"17-0712 14th & Glisan",7/30/2018,"Computer (Laptop, Desktop or Tablet)","$2,078.17 ","1x Lenovo ThinkPad T580, 1x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50090,Amazon.com,Portland,7/30/2018,Miscellaneous,"$61.95 ","S6 Case (John Beebe) + Pluggable USB Display Adapter (Meagan Anderson)",
GR,D50091,Amazon.com,"17-0712 14th & Glisan",7/31/2018,Miscellaneous,"$28.57 ","Otterbox Case for Moto z2",
TS,D50092,Devolutions,Corp-Tysen,7/31/2018,software,"$74.99 ","software maintenenace renewal",
SH,D50093,Amazon.com,"18-0728 Sumner Remodel",7/31/2018,Miscellaneous,"$135.03 ","Surge protectors for end user workstations",
SH,D50094,Amazon.com,"Las Vegas Branch office",08/01/2018,Miscellaneous,"$1,380.48 ","Synology RS8181rp+ and Ram",
SH,D50095,"New Egg","Split Sumner Remodel and LV Branch office",08/01/2018,Hardware,"$2,524.96 ","SSD HDD for Synology",
GR,D50096,Amazon.com,Corp,08/02/2018,Miscellaneous,"$31.49 ","Wrist pillow, iPhone screen protector, calculator batteries",
GR,D50097,Amazon.com,Corp/Portland/NM,08/02/2018,"Mobile Accessories","$279.75 ","Otterbox Case for ipad (x5) + Utility Latch (x5)",
SR,D50098,Amazon.com,"New Mexico-Office / Estimating",08/02/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50099,Amazon.com,"New Mexico-Office / Estimating",08/02/2018,Miscellaneous,"$325.98 ","2x ASUS VE278H 27"" LCD Monitors",
GR,D50100,Amazon.com,"Corp, Spokane, Eugene",08/02/2018,Miscellaneous,"$103.46 ","Otterbox Cases for Moto Z (x3) + Dual Monitor Mount",
SR,D50101,Amazon.com,Portland,08/02/2018,Miscellaneous,"$219.44 ","1x Lenovo ThinkPad Ultra Docking Station",
SR,D50102,Amazon.com,Corporate-IT,08/03/2018,Miscellaneous,"$327.73 ","5x Logitech M510 Wireless Mouse, 3x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD",
SR,D50103,Amazon.com,Seattle,08/03/2018,Miscellaneous,"$351.43 ","2x ASUS VE278H 27"" LCD Monitors, 1x AmazonBasics Backpack",
GR,D50104,Amazon.com,Seattle,08/03/2018,"Mobile Accessories","$24.93 ","Otterbox Case for Moto z2",
SR,D50105,Amazon.com,Portland,08/03/2018,Miscellaneous,"$74.38 ","1x Logitech MX Master 2S Wireless Mouse",
SH,D50106,Verizon,Portland/Sumner,08/06/2018,Misc,"$390.40 ","Device payment plan payoff split 50% to Sumner and 50% to Portland",
SH,D50107,Verizon,Portland,08/06/2018,Misc,"$446.04 ","Device payment plan payoff ",
SH,D50108,Amazon.com,Corp,08/06/2018,Misc,"$50.37 ","Headphones for App stations and server rack tool",
GR,D50109,Amazon.com,Corp,08/06/2018,"Mobile Accessories","$98.91 ","Typce C Charging Cables, Lightning Charging Cables. Power Bricks",
SR,D50110,SHI,"Seattle-Seth Olsen",08/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo On-Site Repair Extended Service Agreement",
SR,D50111,Amazon.com,Eugene,08/07/2018,Miscellaneous,"$160.72 ","1x ASUS VE278H 27"" LCD Monitor",
GR,D50112,Amazon.com,Portland,08/08/2018,Bags,"$29.99 ","Bagpack - Tyler Branson",
SR,D50113,Amazon.com,Reno,08/08/2018,Miscellaneous,"$26.65 ","1x Spigen Rugged Armor Samsung Galaxy S8 Case, 1x IQ Shield Samsung Galaxy S8 Screen Protector",
GR,D50114,Amazon.com,"New Mexico-Office / Estimating",08/09/2018,"Mobile Accessories","$24.95 ","Otterbox Case for Moto z2",
GR,D50115,Amazon.com,Corp,08/09/2018,"Mobile Accessories","$8.99 ","Screen Protector for Galaxy S7",
SR,D50116,Amazon.com,Reno,08/10/2018,Miscellaneous,"$174.00 ","1x ASUS VE278H 27"" LCD Monitor",
SR,D50117,SHI,"18-0910-VADATA PDX 58 WMW-Josh Mott, Tim Mennealy",8/13/2018,"Computer (Laptop, Desktop or Tablet)","$4,869.53 ","2x Lenovo ThinkPad T480s, 3x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
MM,D50118,Amazon.com,Corp,8/13/2018,misc,"$13.99 ","Spigen S9 cell case",
SH,D50119,Amazon.com,"18-0728 Sumner Remodel",8/14/2018,Misc,,"Wireless keyboard/mouse combo",
GR,D50120,Amazon.com,"Eugene, 17-0609 phase code 1-87, 18-0794, 17-0609, SPO, 18-0999",8/14/2018,Misc,"$166.69 ","5x Moto Z2 Force Otterbox Cases + 2x Surge Protectors",
GR,D50121,Amazon.com,Eugene,8/14/2018,Misc,"$54.95 ","USB Pluggable Display Adapter",
TS,D50122,"Hardrives Direct",Corp,6/29/2018,Hardware,"$370.90 ","Replacement harddrive for Veeam SAN",
GR,D50123,Amazon,"14th & Glisan 17-0712",8/14/2018,"Mobile Accessories","$30.62 ","Moto Mods Bumper Case + Screen Protector",
GR,D50124,Amazon.com,"Sumner, 17-0451",8/14/2018,"Mobile Accessories","$211.69 ","1x Otterbox Case Galaxy S9 Plus + 2x Otterbox Case Moto Z2 Force + 1x Zagg iPad keyboard + 2x Zagg Screen Protector",
SR,D50125,SHI,"17-0451-Facebook Project Antelope - Building 5.2-Adam Adams",8/14/2018,"Computer (Laptop, Desktop or Tablet)","$2,078.17 ","1x Lenovo ThinkPad T580, 1x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
