SR,D49942,Amazon.com,18-0781,11/5/2018,Miscellaneous,"$78.63 ","1x iPad Charger, 1x Otterbox Defender Case for Samsung Galaxy S7, 1x Otterbox Utility Series Latch II for 10"" Tablets",
SR,D49943,Amazon.com,Eugene,14/05/2018,Miscellaneous,"$48.90 ","1x Plugable USB 3.0 to HDMI Adapter for Brian Keys",
GR,D49944,PlanGrid.com,17-0497,14/05/2018,Software,"$39.00 ","Nail Gun License for Chase Brown",
GR,D49945,Amazon.com,Corp,15/05/2018,Miscellaneous,"$389.97 ","3 Asus 24"" Monitors - John Kenny",
GR,D49946,PlanGrid.com,17-0341,15/05/2018,Software,"$59.00 ","Upgraded Andrea Aragon to Dozer",
SR,D49947,Amazon.com,17-0712,15/05/2018,Miscellaneous,"$57.90 ","2x Plantronics Explorer 50 Bluetooth Headset",
SH,D49948,Amazon.com,17-0712,16/05/2018,Miscellaneous,"$243.84 ","ASUS Display and surge protector for Jeremiah at job site",
SR,D49949,Amazon.com,Corporate,17/05/2018,Miscellaneous,"$67.50 ","5x Duck Brand Bubble Wrap 12in x 150ft",
SR,D49950,Amazon.com,18-0828,17/05/2018,Miscellaneous,"$80.63 ","1x Logitech MX Master 2S Wireless Mouse",
SR,D49951,Amazon.com,Corporate,18/05/2018,Miscellaneous,"$68.79 ","3x Plugable USB Bluetooth 4.0 Dongle, 3x Rosewill Dual Band USB Wi-Fi Dongle",
SR,D49952,Amazon.com,Corporate,18/05/2018,Miscellaneous,"$61.39 ","1x Screen Cleaner Kit 16oz, x1 Endust for Electronics Cleaning Wipes, x1 Compressed Air Cans 10oz 8 Pack",
GR,D49953,Amazon.com,Sumner,21/05/2018,Miscellaneous,"$23.98 ","Case for Galaxy S9 - Joshua Evermast",
GR,D49954,Amazon.com,Sumner,21/05/2018,Miscellaneous,"$17.48 ","Case for Galaxy Note 8 - Rick Brown",
SR,D49955,Amazon.com,18-0794,22/05/2018,Miscellaneous,"$19.07 ","1x Samsung Galaxy S7 Otterbox Defender Case",
TS,D49956,SHI,"RENO - SAIF reimbursement",22/05/2018,"Computer (Laptop, Desktop or Tablet)","$2,265.55 ","Surface Pro, type cover, pen, dock, case and warranty for Justin Trayford",
TS,D49957,Amazon.com,Corp,22/05/2018,Miscellaneous,"$35.98 ","Coffee for IT office",
SR,D49958,Amazon.com,18-0794,22/05/2018,Miscellaneous,"$386.38 ","2x Lenovo ThinkPad Ultra Dock",
MM,D49959,Amazon.com,17-0451,23/05/2018,Network,"$162.80 ","Netgear 16port switch and CAT6 cabling",
GR,D49960,Amazon.com,17-0306,23/05/2018,Miscellaneous,"$139.89 ","Dock for W541 - Approved by Casey Coates. Ordered put in by Pam McAdams for Stefan Corr",
SR,D49961,Amazon.com,Corporate,23/05/2018,Miscellaneous,"$16.99 ","1x Pwr+ 70W AC Adapter for Panasonic ToughPad FZ-G1",
TS,D49962,SHI,18-0794,23/05/2018,"Computer (Laptop, Desktop or Tablet)","$1,464.13 ","T580 laptop with warranty for John Rask",
GR,D49963,Amazon.com,17-0451,25/05/2018,Miscellaneous,"$159.90 ","Zagg keyboard case for iPad (2)",
SR,D49964,Amazon.com,18-0794,25/05/2018,Miscellaneous,"$19.07 ","Otterbox Defender Case for Samsung Galaxy S7",
GR,D49965,Amazon.com,Corporate,25/05/2018,Miscellaneous,"$69.94 ","P50 Laptop Charger",
MM,D49966,Amazon.com,17-0341,29/05/2018,Network,"$744.84 ","Synology NAS, Ram upgrade, (2) Intel enterprise SSD",
SH,D49967,Amazon.com,"Upstream PRN 5/6",30/05/2018,Miscellaneous,"$83.94 ","Mic and cable for conf room",
SR,D49968,Amazon.com,Eugene,30/05/2018,Miscellaneous,"$401.36 ","5x Dual Port iPhone Charger w/ Travel Adapter & 6ft Lighting to USB Cable 2 Pack, 2x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack, 5x AmazonBasics Dual Port USB Car Charger, 2x AmazonBasics High-Speed HDMI Cable, 6ft 3 Pack, 2x AmazonBasics High-Speed HDMI Cable, 10ft 3 Pack, 2x AmazonBasics High-Speed HDMI Cable, 3ft 3 Pack, 1x Digitallinx DL-AR Liberty Universal HDMI Adapter Ring, 10x Mediabridge CAT6 Ethernet Cable 10ft, 1x AmazonBasics Mini DisplayPort to HDMI Cable, 15ft",
SR,D49969,Amazon.com,Eugene,30/05/2018,Miscellaneous,"$68.58 ","2x Otterbox Utility Series Latch II Case with Accessory Bag",
SR,D49970,Amazon.com,17-0306,30/05/2018,Miscellaneous,"$26.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49971,Amazon.com,17-0027,30/05/2018,Miscellaneous,"$26.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49972,Amazon.com,17-0451,30/05/2018,Miscellaneous,"$53.98 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49973,Amazon.com,Corporate-IT,30/05/2018,Miscellaneous,"$12.99 ","1x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack",
SR,D49974,PlanGrid.com,17-0544,31/05/2018,Miscellaneous,"$59.00 ","1x PlanGrid Dozer license for Jeremiah Easter",
GR,D49975,Amazon.com,"17-0712 NW 14th and Glisan project",1/6/2018,Miscellaneous,"$54.95 ","Pluggable display adapter",
SR,D49976,PlanGrid.com,17-0497,4/6/2018,Miscellaneous,"$39.00 ","1x PlanGrid Nailgun license for Juan Carranza",
MM,D49977,Bridgetech,"CORP / SEA / EUG",4/6/2018,"Cloud Services","$6,573.23 ","Big leaf WAN optimization service for Wilsonville, EUG, and SEA.  O365 licensing for May",
MM,D49978,Bridgetech,Corp,4/6/2018,"Cloud Services","$760.00 ","Azure charges for hosted ADFS",
SR,D49979,Amazon.com,Eugene-Doors,4/6/2018,Miscellaneous,"$235.98 ","1x Brother MFC-J6930dw Printer, 1xMediabridge CAT6 Ethernet Cable 15ft for Lakeview Office",
SR,D49980,Amazon.com,17-0598,4/6/2018,Miscellaneous,"$24.99 ","1x Otterbox Defender Case for Samsung Galaxy S6",
SR,D49981,Amazon.com,Corporate-IT,4/6/2018,Miscellaneous,"$25.98 ","2x Universal USB Wall Charger Adapter w/ 10ft MicroUSB Cable 4 Pack",
SR,D49982,Amazon.com,17-0455,4/6/2018,Miscellaneous,"$39.00 ","1x PlanGrid Nailgun license for Daniel Tracy",
GR,D49983,Amazon.com,Corp,5/6/2018,Miscellaneous,"$49.99 ","External Hard drive for Angela Roach",
SR,D49984,Amazon.com,17-0451,5/6/2018,Miscellaneous,"$40.00 ","2x Otterbox Defender Case for Samsung Galaxy S7",
GR,D49985,Amazon.com,18-800,7/6/2018,Miscellaneous,"$27.99 ","iPad mini otterbox case - Ryan Hulstine","Going to be returned"
SR,D49986,SHI,Corporate-IT,8/6/2018,"Computer (Laptop, Desktop or Tablet)","$2,671.65 ","1x Lenovo ThinkPad T480s, 2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad Gobi 5000 Wireless Cellular Modem, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D49987,Amazon.com,18-0866,11/6/2018,Miscellaneous,"$405.36 ","2x Asus 27in Monitors, Dual Monitor Stand, Logitech Keyboard and Mouse",
SR,D49988,SHI,Sumner-ACT,8/6/2018,"Computer (Laptop, Desktop or Tablet)","$2,266.90 ","1x Lenovo ThinkPad P51, 1x Lenovo ThinkPad Workstation Dock, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D49989,Amazon.com,Sumner-BIM,11/6/2018,Miscellaneous,"$38.95 ","1x Razer Kraken USB Over Ear PC and Music Headset",
DG,D49990,Bridgetech,"Corp / 17-0341",1/6/2018,"Network  ","$1,603.41 ","Firewall + Wireless access point",
GR,D49991,Amazon.com,18-0877,11/6/2018,Miscellaneous,"$13.99 ","iPad 5th/6th Generation Case 9.7 2018 Case - Alex Rask",
TS,D49992,SHi,"Reno TI Expansion",11/6/2018,server,"$2,671.61 ","Synology server",
GR,D49993,Amazon.com,18-0827,12/6/2018,Miscellaneous,"$72.24 ","Otterbox case and latch for iPad - Carrie Dixon",
SH,D49994,Amazon.com,"Reno TI Expansion",8/6/2018,Miscellaneous,"$869.87 ",,
SH,D49995,Amazon.com,"Reno TI Expansion",11/6/2018,Miscellaneous,"$83.90 ","Vertical rack mount and fiber patch cables",
GR,D49996,Amazon,17-0627,12/6/2018,Miscellaneous,"$26.25 ","Otterbox latch for iPad - Bill Alagoz",
GR,D49997,Amazon,18-0877,12/6/2018,Miscellaneous,"$26.25 ","Otterbox latch for iPad - Alex Rask",
SH,D49998,Amazon.com,"Reno TI Expansion",12/6/2018,Miscellaneous,"$126.54 ","5"" patch cables",
JM,D49999,SHI,"Reno TI Expansion",14/06/2018,Network,"$8,434.96 ","Cisco Catalyst 3650 hardware, license and support.",
GR,D50000,Amazon.com,17-0348,12/6/2018,Miscellaneous,"$19.99 ","S6 Otterbox Case - James Bone",
TS,D50001,Amazon.com,Corp-IT,13/06/2018,Miscellaneous,"$33.97 ","Coffee for IT office",
SR,D50002,Amazon.com,Eugene,14/06/2018,Miscellaneous,"$19.75 ","1x Kingwin USB 3.0 Card Reader Hub + 3 USB Ports",
SR,D50003,Amazon.com,Corporate-IT,14/06/2018,Miscellaneous,"$296.16 ","2x Lenovo 170W Slim Tip AC Adapter, x1 VELCRO Brand - 2"" x 15' - Black, 3x Otterbox Utility Series Latch II for 10"" Tablet, 5x 12w iPad Charger w/ 2 Pack 3ft Lighting Cable",
SR,D50004,Amazon.com,Corporate-Prefab,14/06/2018,"Miscellaneous ","$298.00 ","1x Brother MFC-J6930dw Printer",
SR,D50005,Amazon.com,18-0766,15/06/2018,Miscellaneous,"$373.97 ","1x AmazonBasics Laptop Backpack, 2x ASUS VE278H 27"" LCD Monitors",
SR,D50006,Amazon.com,18-0828,15/06/2018,Miscellaneous,"$373.97 ","1x AmazonBasics Laptop Backpack, 2x ASUS VE278H 27"" LCD Monitors",
SR,D50007,Amazon.com,18-0766,15/06/2018,Miscellaneous,"$343.98 ","2x ASUS VE278H 27"" LCD Monitors",
SR,D50008,Amazon.com,Corporate,15/06/2018,Miscellaneous,"$52.80 ","2x Otterbox Defender Case for Samsung Galaxy S7 Edge",
SR,D50009,Amazon.com,Reno,15/06/2018,Miscellaneous,"$15.99 ","1x iPad Charger w/ 2 Pack 3ft Lightning Cable",
,D50010,Amazon.com,18-0828,18/06/2018,Miscellaneous,"$50.39 ","1x Otterbox Defender Case for Apple iPad 9.7""",
TS,D50011,Amazon.com,PDX,18/06/2018,Miscellaneous,"$99.49 ","filter supplies for IDFs",
GR,D50012,Amazon.com,"Eastside Prep 17-0698",19/06/2018,Miscellaneous,"$70.75 ","Utility Latch and Otterbox case for iPad",
GR,D50013,Amazon.com,"Building Cure 17-0545",19/06/2018,Miscellaneous,"$70.75 ","Utility Latch and Otterbox case for iPad",
MM,D50014,Amazon.com,Spokane,19/06/2018,"Monitors, Projector & LCD","$108.68 ","DR.J mini projector for Gary Conner",
SR,D50015,Amazon.com,18-0828,19/06/2018,Miscellaneous,"$21.95 ","1x Otterbox Defender Case for Samsung Galaxy S7",
SR,D50016,Amazon.com,Corporate-IT,20/06/2018,Miscellaneous,"$135.55 ","1x Kingston Data Traveler DT100 16GB USB 3.0 Flash Drive 5-Pack, 5x Logitech MK270 Wireless Keyboard and Mouse Combo",
GR,D50017,Amazon.com,17-0455,21/06/2018,Miscellaneous,"$19.99 ","S7 Otterbox Case for Jesse Giessey",
"GR ",D50018,Amazon.com,17-0027,21/06/2018,Miscellaneous,"$343.98 ","2 Monitors for new Intern - Requested by Bernie Bishoff",
SH,D50019,"Copiers NW","Sumner Office",21/06/2018,Hardware,"$8,590.27 ","Replacement of Ricoh 3500 copier",
GR,D50020,Amazon.com,Corp,22/06/2018,Miscellaneous,"$34.80 ","2 Cases for Galaxy S7 Edge - Dion Cowles",
MM,D50021,Amazon,Spokane,21/06/2018,"Monitors, Projector & LCD","$108.68 ","Portable projector for Gary Conner",
TS,D50022,"Hard drive direct",Corp,25/06/2018,Miscellaneous,"$199.90 ","New hard drive for WPISAN01 (veeam repository)-RMA'd",
TS,D50023,Amazon.com,Reno,21/06/2018,server,"$99.99 ","4gb Ram stick for Reno-Srv-2",
GR,D50024,Amazon.com,18-0781,25/06/2018,Miscellaneous,"$149.00 ","Apple TV - 32GB (4th Generation)",
DG,D50025,Amazon.com,Reno,26/06/2018,Network,"$174.46 ","Reno network accessories",
GR,D50026,Amazon.com,17-0027,27/06/2018,Miscellaneous,"$19.98 ","Wireless Mouse and Keyboard - Bernie Bishoff",
GR,D50027,Amazon.com,17-0353,27/06/2018,Miscellaneous,"$18.78 ","Case for Mike Jones - Requested by Tamara Gerds and Chuck Higgins",
SR,D50028,Amazon.com,17-0600,27/06/2018,Miscellaneous,"$93.95 ","5x Otterbox Defender Case for Samsung Galaxy S7",
SR,D50029,Amazon.com,17-0497,27/06/2018,Miscellaneous,"$343.98 ","2x ASUS VE278H 27"" LCD Monitors",
GR,D50030,Amazon.com,Corp,28/06/2018,Miscellaneous,"$225.48 ","Plantronics headset and lifter for Heather",
GR,D50031,Amazon.com,"14th and Glisan",28/06/2018,"Monitors, Projector & LCD","$403.98 ","55"" TCL TV and Mounting Bracket - Dick Dixon",
TS,D50032,Amazon.com,Corp,2/7/2018,Miscellaneous,"$33.97 ","Coffee for IT office",
GR,D50033,Amazon.com,Corp,2/7/2018,Miscellaneous,"$58.41 ","3x Wall Charger, 3x Lightning Cable",
SH,D50034,Amazon.com,"17-0501 The Collective",3/7/2018,Miscellaneous,"$2,292.07 ","Misc hardware for job site",
GR,D50035,Amazon.com,"17-0622 14th and Glisan",3/7/2018,Miscellaneous,"$72.09 ","Ipad Case & Latch",
SH,D50036,Strucsoft,Corp,5/7/2018,Software,"$895.00 ","Renewal for Strucsoft MWF",
SR,D50037,Amazon.com,Corporate-IT,5/7/2018,Miscellaneous,"$233.97 ","3x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD",
SR,D50038,Amazon.com,Eugene,5/7/2018,Miscellaneous,"$119.96 ","2x Lenovo 170W Slim Tip AC Adapter",
SR,D50039,Amazon.com,Corporate-IT,6/7/2018,Miscellaneous,"$76.99 ","1x Logitech MX Master 2S Wireless Mouse",
SR,D50040,Amazon.com,Seattle,6/7/2018,Miscellaneous,"$59.98 ","1x Lenovo 170W Slim Tip AC Adapter",
SH,D50041,Amazon.com,"Reno office",10/7/2018,Miscellaneous,"$250.09 ","PDU and UPS network interface card",
GR,D50042,Amazon.com,Corp,11/7/2018,Miscellaneous,"$59.98 ","Laptop charger for W540",
SR,D50043,Amazon.com,Corporate-IT,12/7/2018,Miscellaneous,"$59.98 ","1x Lenovo 170W Slim Tip AC Adapter",
GR,D50044,Amazon.com,17-0545,13/07/2018,Miscellaneous,"$266.67 ","W540 Docking Station and Charger",
GR,D50045,Udemy,Corp,4/6/2018,Education,"$10.99 ","Course for Certification",
GR,D50046,Amazon.com,Portland,16/07/2018,Miscellaneous,"$8.99 ","Galaxy S7 case - Paul Yannello",
SR,D50047,Amazon.com,Corporate-IT,16/07/2018,Miscellaneous,"$183.75 ","2x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD, 1x 10oz Compressed Air Cans 8 Pack",
SR,D50048,SHI,"Eugene-Brian Keys",17/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50049,Amazon.com,Corp,17/07/2018,Printer,"$169.99 ","Brother HL-L6200 for Angela Roach",
SR,D50050,Amazon.com,Corporate-IT,17/07/2018,Miscellaneous,"$197.24 ","5x Otterbox Defender Case for Samsung Galaxy S7, 3x Otterbox Utility Series Latch II Case with Accessory Bag, ",
SR,D50051,Amazon.com,Eugene,17/07/2018,Miscellaneous,"$231.57 ","1x Lenovo ThinkPad Ultra Docking Station",
MM,D50052,Amazon.com,Corporate,18/07/2018,Miscellaneous,"$39.49 ","Crucial 4GB RAM kit",
SR,D50053,Amazon.com,Corporate-IT,19/07/2018,Miscellaneous,"$105.60 ","5x Otterbox Defender Case for Samsung Galaxy S8",
MM,D50054,Bridgetech,"Corp, Sumner, Eugene",5/7/2018,"Cloud Services","$6,434.74 ","Office 365 subscription and WAN optimization for Wilsonville / Sumner / Eugene",
MM,D50055,Bridgetech,Corp,5/7/2018,"Cloud Services","$511.00 ","May 19 to June 19 Azure usage",
GR,D50056,Amazon.com,"17-0265 Block 20",20/07/2018,Miscellaneous,"$19.35 ","Logitech Wireless keyboard and mouse combo - Jason Deru",
GR,D50057,Amazon.com,18-0828,20/07/2018,Miscellaneous,"$17.98 ","iPad and Android chargers - Sheree Scheer",
GR,D50058,Amazon.com,"17-0712 14th & Glisan",20/07/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Chris Warren",
GR,D50059,Amazon.com,"18-0986 TLK1 Phase 2 & Phase 3",20/07/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Steve Gibbons",
GR,D50060,Amazon.com,18-0828,20/07/2018,Miscellaneous,"$19.35 ","Logitech Wireless keyboard and mouse combo - Sheree Scheer",
GR,D50061,Amazon.com,Portland,20/07/2018,"Monitors, Projector & LCD","$338.84 ","2 x Asus 27"" Monitor - Meagan Anderson",
TS,D50062,Amazon.com,"18-0738, Corp, PDX",20/07/2018,miscellaneous,"$246.34 ","Keyboard combo for Ryan willson, keyboard for Cindee, Coffee and console cables for IT, keyboard combos for stock.",
GR,D50063,Amazon.com,"17-0712 14th & Glisan",20/07/2018,Miscellaneous,"$240.06 ","Lenovo T580 Docking Station + Mouse and Keyboard Combo",
GR,D50064,Amazon.com,"18-0986 TLK1 Phase 2 & Phase 3",20/07/2018,Miscellaneous,"$218.35 ","Lenovo T570 Docking Station + Mouse and Keyboard Combo",
GR,D50065,Amazon.com,Eugene,20/07/2018,Miscellaneous,"$45.99 ","iPad 9.7"" Case",
GR,D50066,Amazon.com,"17-0712 14th & Glisan",20/07/2018,"Mobile Accessories","$45.99 ","iPad 9.7"" Case",
SR,D50067,SHI,Corporate-IT,23/07/2018,"Software Subscription","$2,040.30 ","5x Bluebeam Revu x64 Standard Perpetual License, 5x Bluebeam Revu x64 Standard Maintenance, 5x Bluebeam Revu x64 Standard Enterprise Licensing Prorated Subscription",
SR,D50068,SHI,"Portland-Tyler Branson",23/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.45 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SH,D50069,Amazon.com,"Sumner corp 18-0758",23/07/2018,Misc,"$118.80 ","Wall mount rack for IT equipment",
SH,D50070,Amazon.com,Corporate,24/07/2018,Misc,"$11.99 ","iPhone case for Steve Lichtenberg",
SH,D50071,Allstream,"Reno Corp Office",15/06/2018,Misc,"$695.73 ","(2) Mitel 5330e desk phones for Reno expansion",
SR,D50072,Amazon.com,Corporate,24/07/2018,Miscellaneous,"$24.99 ","1x Logitech Wireless Trackball M570 Mouse",
SR,D50073,Amazon.com,Corporate-IT,24/07/2018,Miscellaneous,"$85.71 ","3x Otterbox Defender Case for Motorola Z2 Force",
SR,D50074,Amazon.com,Corporate,24/07/2018,Miscellaneous,"$208.95 ","1x Lenovo ThinkPad Workstation Dock",
SR,D50075,SHI,"Eugene-Gabriel Throne",24/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50076,SHI,"17-0544 SeaTac International Arrivals Facility-Seth Kajfasz",24/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50077,SHI,"Portland-Sam Jones",24/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,548.75 ","2x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ThinkPad T480s, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50078,Amazon.com,Corp,24/07/2018,Miscellaneous,"$79.60 ","Surge Protectors",
GR,D50079,Amazon.com,"17-0265 Block 20",24/07/2018,Miscellaneous,"$119.95 ","Surface Pro 3 Case & USB to Display Adpater - Jason Deru",
GR,D50080,Amazon.com,"17-0712 14th & Glisan, 18-0986 TLK1 Phase 2 & Phase 3
",24/07/2018,Miscellaneous,"$59.98 ","Bag packs - Chris Warren and Steven Gibbons",
SR,D50081,Amazon.com,Corporate-IT,25/07/2018,Miscellaneous,"$11.99 ","1x amFilm Samsung Galaxy S9 Tempered Glass Screen Protector",
SR,D50082,Amazon.com,Corporate-IT,25/07/2018,Miscellaneous,"$47.95 ","1x Lenovo ThinkPad T530 15.6"" LCD Screen",
SR,D50083,Amazon.com,Reno,25/07/2018,Miscellaneous,"$18.67 ","1x Spigen Rugged Armor Samsung Galaxy S8 Case, 1x IQ Shield Samsung Galaxy S8 Screen Protector",
GR,D50084,Twillio,Corp,28/07/2020,Miscellaneous,"$1.00 ","Twillio charge for phone number for Alert System",
GR,D50085,"Apple Volume Purchase","17-0712 14th & Glisan ",27/07/2018,Licenses,"$9.99 ","Blue Beam Revu License for iPads",
GR,D50086,Amazon.com,"Vadata PDX-61, Spokane",27/07/2018,Miscellaneous,"$57.14 ","2 Otterbox Cases for Moto Z2",
GR,D50087,Amazon.com,Corp,27/07/2018,Miscellaneous,"$85.71 ","3 Otterbox Cases for Moto Z",
GR,D50088,Amazon.com,"Eugene Office",30/07/2018,Miscellaneous,"$68.52 ","Iphone lightning jack, Otterbox Case Iphone 8, Iphone headphones",
SR,D50089,SHI,"17-0712 14th & Glisan",30/07/2018,"Computer (Laptop, Desktop or Tablet)","$2,078.17 ","1x Lenovo ThinkPad T580, 1x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
GR,D50090,Amazon.com,Portland,30/07/2018,Miscellaneous,"$61.95 ","S6 Case (John Beebe) + Pluggable USB Display Adapter (Meagan Anderson)",
GR,D50091,Amazon.com,"17-0712 14th & Glisan",31/07/2018,Miscellaneous,"$28.57 ","Otterbox Case for Moto z2",
TS,D50092,Devolutions,Corp-Tysen,31/07/2018,software,"$74.99 ","software maintenenace renewal",
SH,D50093,Amazon.com,"18-0728 Sumner Remodel",31/07/2018,Miscellaneous,"$135.03 ","Surge protectors for end user workstations",
SH,D50094,Amazon.com,"Las Vegas Branch office",1/8/2018,Miscellaneous,"$1,380.48 ","Synology RS8181rp+ and Ram",
SH,D50095,"New Egg","Split Sumner Remodel and LV Branch office",1/8/2018,Hardware,"$2,524.96 ","SSD HDD for Synology",
GR,D50096,Amazon.com,Corp,2/8/2018,Miscellaneous,"$31.49 ","Wrist pillow, iPhone screen protector, calculator batteries",
GR,D50097,Amazon.com,Corp/Portland/NM,2/8/2018,"Mobile Accessories","$279.75 ","Otterbox Case for ipad (x5) + Utility Latch (x5)",
SR,D50098,Amazon.com,"New Mexico-Office / Estimating",2/8/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo ePac On-Site Repair Extended Service Agreement",
SR,D50099,Amazon.com,"New Mexico-Office / Estimating",2/8/2018,Miscellaneous,"$325.98 ","2x ASUS VE278H 27"" LCD Monitors",
GR,D50100,Amazon.com,"Corp, Spokane, Eugene",2/8/2018,Miscellaneous,"$103.46 ","Otterbox Cases for Moto Z (x3) + Dual Monitor Mount",
SR,D50101,Amazon.com,Portland,2/8/2018,Miscellaneous,"$219.44 ","1x Lenovo ThinkPad Ultra Docking Station",
SR,D50102,Amazon.com,Corporate-IT,3/8/2018,Miscellaneous,"$327.73 ","5x Logitech M510 Wireless Mouse, 3x Samsung 860 EVO 250GB 2.5"" SATA III Internal SSD",
SR,D50103,Amazon.com,Seattle,3/8/2018,Miscellaneous,"$351.43 ","2x ASUS VE278H 27"" LCD Monitors, 1x AmazonBasics Backpack",
GR,D50104,Amazon.com,Seattle,3/8/2018,"Mobile Accessories","$24.93 ","Otterbox Case for Moto z2",
SR,D50105,Amazon.com,Portland,3/8/2018,Miscellaneous,"$74.38 ","1x Logitech MX Master 2S Wireless Mouse",
SH,D50106,Verizon,Portland/Sumner,6/8/2018,Misc,"$390.40 ","Device payment plan payoff split 50% to Sumner and 50% to Portland",
SH,D50107,Verizon,Portland,6/8/2018,Misc,"$446.04 ","Device payment plan payoff ",
SH,D50108,Amazon.com,Corp,6/8/2018,Misc,"$50.37 ","Headphones for App stations and server rack tool",
GR,D50109,Amazon.com,Corp,6/8/2018,"Mobile Accessories","$98.91 ","Typce C Charging Cables, Lightning Charging Cables. Power Bricks",
SR,D50110,SHI,"Seattle-Seth Olsen",7/8/2018,"Computer (Laptop, Desktop or Tablet)","$2,526.46 ","2x Lenovo ThinkPad Workstation Dock, 1x Lenovo ThinkPad P51, x1 Lenovo On-Site Repair Extended Service Agreement",
SR,D50111,Amazon.com,Eugene,7/8/2018,Miscellaneous,"$160.72 ","1x ASUS VE278H 27"" LCD Monitor",
GR,D50112,Amazon.com,Portland,8/8/2018,Bags,"$29.99 ","Bagpack - Tyler Branson",
SR,D50113,Amazon.com,Reno,8/8/2018,Miscellaneous,"$26.65 ","1x Spigen Rugged Armor Samsung Galaxy S8 Case, 1x IQ Shield Samsung Galaxy S8 Screen Protector",
GR,D50114,Amazon.com,"New Mexico-Office / Estimating",9/8/2018,"Mobile Accessories","$24.95 ","Otterbox Case for Moto z2",
GR,D50115,Amazon.com,Corp,9/8/2018,"Mobile Accessories","$8.99 ","Screen Protector for Galaxy S7",
SR,D50116,Amazon.com,Reno,10/8/2018,Miscellaneous,"$174.00 ","1x ASUS VE278H 27"" LCD Monitor",
SR,D50117,SHI,"18-0910-VADATA PDX 58 WMW-Josh Mott, Tim Mennealy",13/08/2018,"Computer (Laptop, Desktop or Tablet)","$4,869.53 ","2x Lenovo ThinkPad T480s, 3x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
MM,D50118,Amazon.com,Corp,13/08/2018,misc,"$13.99 ","Spigen S9 cell case",
SH,D50119,Amazon.com,"18-0728 Sumner Remodel",14/08/2018,Misc,,"Wireless keyboard/mouse combo",
GR,D50120,Amazon.com,"Eugene, 17-0609 phase code 1-87, 18-0794, 17-0609, SPO, 18-0999",14/08/2018,Misc,"$166.69 ","5x Moto Z2 Force Otterbox Cases + 2x Surge Protectors",
GR,D50121,Amazon.com,Eugene,14/08/2018,Misc,"$54.95 ","USB Pluggable Display Adapter",
TS,D50122,"Hardrives Direct",Corp,29/06/2018,Hardware,"$370.90 ","Replacement harddrive for Veeam SAN",
GR,D50123,Amazon,"14th & Glisan 17-0712",14/08/2018,"Mobile Accessories","$30.62 ","Moto Mods Bumper Case + Screen Protector",
GR,D50124,Amazon.com,"Sumner, 17-0451",14/08/2018,"Mobile Accessories","$211.69 ","1x Otterbox Case Galaxy S9 Plus + 2x Otterbox Case Moto Z2 Force + 1x Zagg iPad keyboard + 2x Zagg Screen Protector",
SR,D50125,SHI,"17-0451-Facebook Project Antelope - Building 5.2-Adam Adams",14/08/2018,"Computer (Laptop, Desktop or Tablet)","$2,078.17 ","1x Lenovo ThinkPad T580, 1x Lenovo ThinkPad Ultra Docking Station, 1x Lenovo ePac On-Site Repair Extended Service Agreement",
